id_direccion,id_cliente,id_tipo_vial,id_nom_vial,id_tipo_vial1,id_nom_vial1,id_tipo_vial2,id_nom_vial2,id_tipo_vial3,id_nom_vial3,numero_ext,numero_int,id_tipo_asent,id_nombre_asent,cod_postal
326,112329,7,12280,6,10112,7,584,7,10041,1900,#N/A,8,3469,22425
327,111048,7,9302,5,851,7,3338,5,9300,1460,#N/A,8,3469,22435
328,8317141,7,13001,7,10178,7,7588,6,7619,9111,#N/A,8,5190,22010
329,7017356,7,4489,5,15757,7,14814,7,3588,10,#N/A,33,#N/A,22504
330,131885,7,12280,5,3878,7,12280,6,2432,385,#N/A,16,2274,22710
331,114635,5,829,7,12280,5,14761,7,17308,1271,#N/A,8,5149,22010
332,121092,5,7759,7,2255,5,8733,5,354,,#N/A,16,312,22420
333,9408969,7,8642,7,17314,5,12921,7,12280,10252,#N/A,8,5179,22010
334,106834,5,1285,7,12060,18,12280,18,12280,22750,#N/A,16,4929,22205
335,84371,6,10137,9,10985,7,10839,9,10981,1499,#N/A,6,3171,21370
336,9313438,5,9363,7,13758,7,9427,5,7388,,#N/A,8,2390,22055
337,8304453,7,7862,10,2432,5,10178,7,9428,,#N/A,8,3046,22920
338,99343,10,16791,9,4683,5,12232,22,4683,,#N/A,8,3805,22785
339,8677739,7,12280,7,16519,7,12280,7,6921,,#N/A,26,2063,22750
340,96539,5,6658,7,12340,7,5737,5,7847,,#N/A,8,809,22830
341,98753,7,445,7,14761,7,7188,7,12286,,#N/A,27,2455,22990
342,8798002,7,881,7,10861,5,4324,7,1269,162,#N/A,8,3075,22790
343,8280027,7,3874,5,13510,7,12280,7,7385,0,0,8,1452,21139
344,82108,5,9155,18,12597,23,7741,9,16928,,#N/A,16,3239,21137
345,8850282,7,16306,22,12280,5,16303,22,14425,12605,#N/A,8,4668,22170
346,127603,6,10257,7,10068,7,14828,7,17262,,#N/A,8,2649,22124
347,8317149,5,8733,5,17262,5,11291,7,17262,,#N/A,16,3326,22165
348,6958906,5,11105,7,11173,5,11123,8,11175,,#N/A,16,1590,22253
349,108313,7,10660,6,17318,7,1518,22,13966,38,#N/A,23,1497,22244
350,8280348,7,10567,7,3061,5,2492,7,12435,,#N/A,16,4418,22117
351,7017285,7,14495,7,6258,18,12597,5,8354,,#N/A,8,3270,22225
352,9410801,18,16319,18,12280,18,12280,18,12280,,#N/A,8,1111,22707
353,9400808,7,17262,5,6899,22,12280,22,12280,,#N/A,8,403,22706
354,9410789,18,6613,18,12280,18,12280,18,12280,,#N/A,8,#N/A,22557
355,59367,18,6369,18,12280,18,12280,18,12280,,#N/A,8,#N/A,22117
356,7049569,7,3862,18,12280,7,12280,18,12280,,#N/A,8,2761,22106
357,9401991,7,12280,7,6529,7,12280,7,6723,,#N/A,16,4312,22560
358,112751,7,12280,7,3536,7,17327,6,597,,#N/A,8,3187,22225
359,10118149,22,10708,7,12280,7,6529,7,6918,,#N/A,8,1031,21449
360,92900,5,6977,5,16172,7,10416,7,12280,0,#N/A,16,4942,21355
361,54653,10,16393,6,12562,22,940,7,11893,0,#N/A,8,2395,21430
362,9411612,18,12280,18,12280,18,12280,18,12280,,#N/A,13,1657,21339
363,6508253,5,7442,7,12447,7,15978,5,11707,750,#N/A,8,#N/A,22800
364,6508254,7,15164,9,8642,5,13443,7,15055,1399,#N/A,8,1082,21270
365,58547,9,8642,5,6094,5,1850,5,1704,3,#N/A,8,873,21000
366,7048261,5,4840,18,11076,5,12370,7,12280,75,#N/A,16,1852,21449
367,6508255,10,3662,7,11752,7,11746,7,11794,,#N/A,16,2002,21478
368,6508256,6,6888,8,959,22,16181,7,16345,4057,#N/A,8,2976,22430
369,9456763,6,6888,22,16181,8,959,7,16345,4057,#N/A,8,2975,22104
370,6508251,6,1067,7,11373,7,15077,18,5997,196,#N/A,8,1642,21080
371,6729408,5,16341,7,369,7,14075,5,2255,,#N/A,8,573,21900
372,81393,5,5147,22,12280,5,14332,7,12280,0,#N/A,13,2311,21620
373,8370242,7,10109,5,1268,5,4208,10,6251,0,0,13,3191,21700
374,140088,5,9556,10,16787,7,7509,5,10112,,#N/A,8,2797,22930
375,6508250,#N/A,6458,5,16525,5,262,5,14035,0,0,26,3442,22771
376,6508252,5,2432,7,11565,7,9022,5,6447,130,0,13,2322,21740
377,144592,5,165,7,15894,22,12280,5,350,,#N/A,19,4365,22900
378,62244,7,2785,7,11490,7,12280,7,11490,,#N/A,8,3367,21507
379,9480684,5,7442,#N/A,1,#N/A,1,#N/A,1,1337,#N/A,6,#N/A,22800
380,9313395,7,15,5,15402,5,990,7,14,318,#N/A,8,#N/A,22800
381,6752968,4,5286,10,12280,10,12280,7,12280,0,0,13,1332,21901
382,9223690,18,5710,7,3264,7,2915,18,16898,1060,#N/A,8,873,#N/A
383,9460415,10,6867,5,12280,5,12280,5,12280,0,0,8,3961,21610
384,9433164,18,12280,18,12280,18,12280,18,12280,,#N/A,13,2466,21511
385,9313437,#N/A,12280,#N/A,12280,5,16303,5,16303,11997,#N/A,16,3849,22709
386,9462611,5,5316,7,7356,7,7957,5,7137,1592,#N/A,8,4487,21100
387,102558,7,15796,5,4945,6,2431,6,2432,,#N/A,8,2237,21448
388,9390785,10,10250,7,3382,7,12280,7,3354,,#N/A,13,1325,#N/A
389,82064,9,16511,7,7799,9,11075,9,9979,1586,#N/A,16,1280,21353
390,9697466,8,16255,5,17499,7,3898,5,16341,712,#N/A,8,1682,21140
391,9451594,7,4777,7,8495,7,8417,10,16791,136,#N/A,8,810,22890
392,6701539,18,12280,18,12280,18,12280,18,12280,,#N/A,26,1623,22760
393,101200,7,15534,7,9590,7,11472,7,6638,0,#N/A,8,2530,22890
394,72756,7,12340,5,4427,5,2540,7,12447,1078,0,8,#N/A,22800
395,87219,5,555,6,555,7,13100,18,12280,0,#N/A,8,#N/A,21150
396,9306959,7,12280,7,12280,7,12280,7,12280,,#N/A,13,2322,21840
397,148465,5,1336,7,14332,7,16021,7,12280,0,0,26,961,21800
398,9290197,6,5952,#N/A,12280,#N/A,12280,#N/A,12798,,#N/A,13,3394,21705
399,6723609,7,15920,9,12840,5,6174,7,12280,0,0,13,3540,21920
400,84472,7,3666,7,12340,7,3369,6,8902,0,#N/A,39,879,21399
401,6908690,5,7442,7,12447,7,15978,5,15403,731,#N/A,8,#N/A,22800
402,9457956,9,15854,5,1985,5,15258,7,12280,,#N/A,19,4826,21970
403,80937,5,5402,7,9765,7,8390,5,4925,699,#N/A,16,450,21620
404,9396732,5,7486,7,11529,7,9364,8,14640,529,#N/A,8,3885,21100
405,9412287,7,9497,5,15281,5,1550,6,10668,,#N/A,13,2514,21970
406,9422622,7,12280,7,12280,18,12280,7,12280,,#N/A,13,1535,21730
407,9397703,5,10112,7,6447,7,1269,8,12280,,#N/A,13,3394,21705
408,9405932,7,15077,5,4196,5,15358,7,8705,,#N/A,8,479,21340
409,91483,5,17499,5,14341,5,12203,7,16979,,#N/A,16,2221,21050
410,137376,6,2462,6,2431,7,4190,5,16967,2098,#N/A,8,4183,21280
411,57749,5,7137,5,5314,5,7137,7,2076,499,#N/A,8,3885,21100
412,9472046,9,8318,#N/A,1,#N/A,1,#N/A,1,1300,#N/A,16,5111,21380
413,101197,7,15534,7,11472,7,9591,7,6638,,#N/A,8,2530,22890
414,133708,7,5379,7,16303,23,6607,22,2882,0,#N/A,8,#N/A,22239
415,9456956,9,8392,5,10386,5,4717,7,17252,,#N/A,8,4646,21170
416,9414659,7,12280,7,12280,18,16172,18,16172,,#N/A,13,2460,21600
417,9453259,7,12280,9,3767,9,10991,18,2314,,#N/A,16,1528,21250
418,9400429,10,4232,5,4936,9,12154,18,12280,,#N/A,8,1567,21185
419,9416164,7,12280,5,13511,7,7385,7,3874,,#N/A,8,4422,21138
420,9449312,18,16172,22,12280,18,12280,18,12280,,#N/A,8,5120,21326
421,86124,22,3898,5,12204,7,3898,5,11565,,#N/A,8,3977,21120
422,82696,9,3775,11,14109,9,3775,10,4224,,#N/A,8,4450,21385
423,6915155,23,7741,9,16928,5,9155,18,12597,,#N/A,8,5109,21353
424,9422621,7,445,5,9652,7,12280,7,12280,,#N/A,16,4747,21326
425,6929717,5,14640,7,5936,5,15644,6,9454,,#N/A,8,3369,22890
426,100249,7,16544,7,4485,7,4680,22,13926,,#N/A,8,3865,22785
427,59205,7,5013,7,12280,7,4989,18,16172,,#N/A,16,1035,22760
428,9281705,5,13225,7,8417,7,8495,10,16802,773,73,8,810,22790
429,9040647,11,12280,9,3767,11,12280,11,12280,,#N/A,8,2240,21255
430,9795238,5,829,5,14760,7,12280,7,17307,8265,#N/A,8,5125,22100
431,9274121,7,14961,5,9109,5,13443,7,15055,,#N/A,8,3965,21270
432,9469409,5,208,7,9364,7,12280,5,165,,#N/A,13,263,21720
433,9914348,5,17660,9,15325,18,12280,18,12280,0,#N/A,16,4726,21395
434,9280785,7,12340,7,4889,7,3029,7,12280,,#N/A,8,1652,21376
435,8195705,7,12280,22,12280,5,13465,7,12280,,#N/A,8,2058,21850
436,133181,7,10794,7,8580,7,16172,5,12280,,#N/A,8,3832,22819
437,101672,7,5928,5,16971,7,9160,7,16971,,#N/A,8,372,21490
438,7407108,7,3518,9,9979,5,9970,7,4456,,#N/A,16,4889,21354
439,6915878,7,12340,5,13067,7,12280,5,15042,,#N/A,16,4867,21378
440,10657951,5,10184,7,7618,7,7200,5,10802,,#N/A,6,3288,21960
441,9288570,6,6490,#N/A,12280,7,6797,7,15186,0,#N/A,8,4205,21452
442,8320228,7,2512,5,5228,7,2512,9,10987,,#N/A,8,#N/A,21225
443,9304419,7,12280,7,6708,22,12280,7,6709,0,0,8,4267,22790
444,11192601,7,2785,7,11490,7,12280,5,9763,0,#N/A,8,3367,21507
445,6973212,5,5404,7,16021,7,15978,8,5404,,#N/A,19,961,21800
446,11405180,7,9678,5,10057,7,9815,7,9815,4207,#N/A,8,2891,22705
447,9436517,7,12280,7,9493,7,12280,7,12280,,#N/A,13,3802,21723
448,9412594,18,12280,18,12280,18,12280,18,12280,,#N/A,13,974,21966
449,9412575,18,12597,7,12280,7,12280,10,6878,,#N/A,13,2656,21730
450,9436503,5,5404,7,620,7,14332,8,5404,,#N/A,13,961,21800
451,78564,7,15978,9,3784,5,11617,7,12447,,#N/A,19,2212,21720
452,9414645,18,12280,18,12280,18,12280,18,12280,,#N/A,13,2551,21970
453,9414649,18,12280,18,12280,18,12280,18,12280,,#N/A,8,5120,21326
454,9456661,7,12280,7,12280,7,9428,7,12280,,#N/A,13,2348,21703
455,9414646,9,17613,5,8617,7,13514,18,12280,,#N/A,13,3424,21700
456,9281721,7,11547,7,12280,7,6447,7,17269,,#N/A,8,1135,22600
457,72668,#N/A,5935,18,1459,18,692,18,15644,0,#N/A,8,620,22880
458,140811,10,6530,7,7432,5,2001,7,7432,0,#N/A,8,4825,22920
459,94373,5,15237,7,12280,7,934,22,934,0,#N/A,8,4565,22830
460,117596,5,12658,7,17317,23,14104,7,9606,,#N/A,8,28,22100
461,129485,5,9458,5,481,5,16675,5,16675,0,#N/A,8,3493,22643
462,85437,6,10109,5,10064,7,12280,7,6279,3787,#N/A,8,629,21395
463,113145,6,6887,7,11323,6,8956,7,12323,10000,#N/A,6,4611,22405
464,129763,6,2698,7,10068,22,12280,7,11528,31,#N/A,16,1280,22206
465,8304742,10,10292,7,12280,5,3878,7,12280,0,#N/A,8,5125,22710
466,82062,9,16511,7,7799,9,11075,9,9979,1576,#N/A,16,1280,21353
467,6507969,7,12280,7,12280,7,12280,7,12280,0,#N/A,13,4537,#N/A
468,11306362,7,13385,7,12280,7,17546,5,12813,0,#N/A,8,1035,22760
469,101198,7,15534,7,11472,7,9591,7,6638,,#N/A,8,2530,22890
470,9159579,7,12280,18,12280,7,12280,7,12280,,#N/A,13,3674,21706
471,72895,7,12,5,2540,5,11095,7,5736,1054,0,8,#N/A,22800
472,9396731,7,3874,7,12280,5,13511,7,7385,,#N/A,16,1452,21138
473,77614,7,12280,7,12280,5,11142,22,12280,,#N/A,8,730,21850
474,147656,5,357,7,12183,5,11620,7,8592,905,#N/A,19,975,21960
475,7407106,7,15978,9,3784,5,11617,7,12447,,#N/A,6,2212,21720
476,6929937,5,17499,5,14341,5,12203,7,12280,1300,#N/A,16,2221,21050
477,7407105,7,14332,5,15190,5,15215,7,16021,824,#N/A,8,#N/A,21397
478,7481400,9,9979,7,3518,7,4456,5,9970,160,#N/A,16,4889,21354
479,6142725,7,14944,7,15221,7,15070,7,2837,9951,207,8,4188,#N/A
480,6142707,5,1753,7,12250,7,12084,7,12084,12851,4,16,2932,22480
481,11134243,5,529,7,5065,5,4517,7,2252,0,#N/A,13,2058,22236
482,108737,7,4096,7,17072,7,8934,7,10477,10000,0,16,2963,22215
483,9306648,7,3560,5,12902,7,3539,7,3443,325,#N/A,33,1144,#N/A
484,6164190,7,11827,7,13000,5,11745,5,17333,2917,303,8,#N/A,#N/A
485,9430501,7,13583,7,11077,5,1672,5,1672,10001,#N/A,8,2569,22225
486,11332283,5,9408,7,7356,23,7352,5,9101,1485,#N/A,8,2821,21030
487,6502925,9,5372,8,5368,7,15138,18,1,977,0,16,4537,21210
488,117294,9,5779,5,4167,7,7396,5,1907,2163,4,8,1664,22415
489,11140910,5,14701,7,14959,7,15054,5,14706,898,#N/A,8,277,21210
490,138247,10,10286,7,6174,7,6174,7,10126,118,#N/A,8,3715,22706
491,9454028,7,10178,7,17318,7,13001,7,7588,1451,#N/A,8,5179,22010
492,138029,5,10581,23,15107,7,15109,5,12653,1242,0,8,2391,21260
493,10568734,5,10325,5,10325,22,15019,22,15165,1905,#N/A,16,1456,21478
494,117195,5,6257,7,11907,7,4839,5,7121,3,#N/A,8,4622,22427
495,9316872,7,181,5,2076,5,1943,7,220,522,#N/A,8,803,#N/A
496,147440,5,13404,7,7487,7,165,5,5392,1548,#N/A,16,4622,22414
497,10327189,7,4361,5,11325,5,6343,7,913,302,#N/A,8,#N/A,21396
498,6284290,7,7115,7,7231,7,7223,7,11110,17033,#N/A,8,2091,#N/A
499,73264,5,14694,7,9484,9,10986,5,14696,472,0,8,277,21210
500,8312897,5,9304,5,11075,8,15963,6,5694,0,4,8,901,22223
501,82258,7,12675,5,53,5,52,7,6109,984,0,8,2334,21389
502,8589380,7,7784,7,6464,7,10204,5,10956,0,0,16,2497,21330
503,6142559,6,625,5,7246,5,7878,5,2741,478,0,8,#N/A,#N/A
504,6142512,8,6180,7,6800,8,5480,7,31,4,#N/A,8,4284,#N/A
505,6142584,12,17548,7,12280,7,6060,22,12280,10070,#N/A,8,946,22710
506,6142590,5,5091,6,17746,5,12280,7,12280,0,#N/A,16,4866,#N/A
507,9277763,5,12684,23,15107,7,15109,5,17219,1246,#N/A,8,4429,#N/A
508,10686643,5,13000,7,9377,5,15194,6,7618,10289,7000,8,5154,22010
509,9549493,7,934,5,1967,5,347,7,9701,224,#N/A,16,4783,22839
510,107132,7,13404,7,529,7,15920,7,13404,10000,0,8,3711,22206
511,9800228,7,15248,5,14604,6,10109,7,5516,0,0,16,4056,21379
512,9330863,7,14907,7,15090,5,14907,7,15132,1801,#N/A,15,4765,#N/A
513,9330865,9,16934,7,17654,7,9862,18,12280,2494,#N/A,16,5111,#N/A
514,9306772,5,6682,7,13730,5,11528,5,13723,1794,#N/A,8,2334,#N/A
515,6962100,7,9934,5,15067,5,14940,7,13730,2200,0,8,2133,21397
516,11171514,7,172,8,1268,5,11588,6,5382,0,1680,8,2827,22300
517,9908578,7,13087,5,1765,5,2010,5,12344,0,#N/A,16,4912,21395
518,6142687,6,5409,5,10078,5,481,6,5410,21733,0,8,2885,#N/A
519,9327604,22,998,22,7497,6,7478,6,7618,200,104,8,499,22420
520,9609272,6,10109,7,10783,6,17451,7,3009,1353,#N/A,16,#N/A,#N/A
521,6694275,7,15869,18,11075,22,9590,18,12280,10205,#N/A,8,3717,#N/A
522,66275,#N/A,2789,#N/A,14717,#N/A,14720,#N/A,4127,,#N/A,#N/A,1170,#N/A
523,6721155,7,10902,9,10346,7,6910,5,10207,1148,#N/A,8,2558,21390
524,6164226,#N/A,13692,8,14640,5,14760,7,13705,83,4,8,5125,21400
525,9306655,23,15107,5,7541,5,7931,7,15110,1298,#N/A,8,570,21250
526,6164178,5,13666,5,12888,5,7084,5,14760,261,4,8,5125,#N/A
527,8320866,7,2934,5,7246,5,9077,7,3991,1650,0,8,1426,21090
528,9468962,7,6040,5,13001,7,17318,7,9378,2351,409,8,5179,22010
529,6142444,7,12280,7,9250,5,9468,7,9509,3574,#N/A,8,2362,#N/A
530,9306652,6,2431,7,12280,5,3878,7,12280,345,#N/A,16,4908,22710
531,6508411,7,16021,5,989,5,15402,7,15977,355,#N/A,8,#N/A,#N/A
532,11461204,7,9361,7,9361,7,8611,7,8611,0,#N/A,8,922,22785
533,10255420,7,15731,7,15644,5,10079,7,15797,20173,#N/A,8,627,22207
534,9316229,7,12447,5,15429,5,11907,7,16302,106,#N/A,8,#N/A,22800
535,113997,23,17262,7,16945,7,15913,7,6447,2812,#N/A,8,#N/A,#N/A
536,6142545,7,6390,7,5369,7,9441,7,2770,2,#N/A,8,#N/A,22000
537,124299,7,17261,5,2006,5,10421,7,16582,13191,#N/A,8,2590,#N/A
538,10500005,7,13691,8,14640,5,14760,7,13705,83,#N/A,8,5125,21400
539,6142722,6,5694,7,12280,7,13056,7,12280,17300,#N/A,16,#N/A,#N/A
540,6729192,#N/A,2443,5,2540,5,4427,7,16021,1000,2,#N/A,#N/A,#N/A
541,9321620,9,6575,7,7363,7,11446,5,928,5138,#N/A,15,2964,22105
542,9295090,7,3515,7,15556,7,8934,7,15422,107,#N/A,16,2012,#N/A
543,9319294,6,5607,8,8404,23,208,8,5886,3706,203,8,432,22100
544,6142486,7,6175,7,2510,7,16199,7,12280,19,#N/A,16,3293,#N/A
545,9330869,7,17393,5,10109,7,17745,7,7435,7200,0,8,5122,#N/A
546,93075,7,2664,7,8263,7,8018,18,12280,898,#N/A,16,2263,#N/A
547,6142445,5,13398,6,1067,7,2915,19,2915,1186,#N/A,8,873,21000
548,115874,7,7150,7,17317,7,13000,7,10178,9150,501,8,5179,#N/A
549,6142455,7,12280,7,12280,7,836,7,12280,3672,#N/A,8,1041,22476
550,6164191,7,2789,5,14719,5,14716,7,4127,900,#N/A,8,1174,#N/A
551,8589091,23,208,6,2704,8,14506,5,17216,12588,0,8,28,22100
552,9299573,5,13122,7,14944,7,15221,5,13122,,#N/A,8,1701,21420
553,9287644,6,5216,18,5216,18,12280,18,12280,800,#N/A,29,1538,#N/A
554,129330,5,481,6,12658,5,9458,5,16675,8937,108,8,3493,22443
555,6930118,5,4352,5,5050,7,17584,8,4353,1266,#N/A,8,2395,21010
556,6915287,7,14988,5,7150,5,7236,7,15109,1100,0,8,2391,21290
557,9330867,5,5929,18,11075,7,17786,5,12280,1,#N/A,8,4773,#N/A
558,9315471,7,4366,5,8866,7,17072,7,15536,21304,1,8,#N/A,#N/A
559,9277514,5,14946,7,9940,6,17262,5,15145,2093,#N/A,8,2133,#N/A
560,7622744,9,3779,7,15055,7,14961,5,14715,832,1,16,4537,21210
561,6142703,6,625,7,16255,7,16353,7,2884,10611,0,8,#N/A,22014
562,11078080,10,16787,18,12832,5,9555,10,16787,,#N/A,13,3397,22940
563,6694160,#N/A,12296,5,181,5,12285,7,16021,2262,#N/A,#N/A,380,#N/A
564,6717750,#N/A,12659,6,12659,22,481,7,12659,14633,0,23,3605,22643
565,6142664,5,17364,7,14988,7,15138,5,9486,1060,#N/A,8,3965,#N/A
566,6797616,7,14341,7,388,7,12449,8,14341,1693,3,8,868,22000
567,10961969,7,5516,7,17317,5,13000,7,9377,2637,#N/A,8,5187,22010
568,10042157,7,2137,5,16424,5,10622,7,6107,14055,#N/A,16,2525,22105
569,9425538,7,1640,6,3642,6,3641,18,12280,1699,#N/A,8,4119,#N/A
570,95839,7,5234,7,14332,7,5345,5,6682,2194,7,8,2334,#N/A
571,6142726,7,8719,22,14678,22,14678,4,14678,3900,0,8,2545,22223
572,9434858,6,12571,7,487,7,13,8,17262,181,0,8,1316,#N/A
573,127902,5,16945,5,14032,7,498,6,5611,2,#N/A,8,3590,22625
574,9223701,5,10109,5,4685,7,6911,5,7906,0,#N/A,8,2460,#N/A
575,153480,7,13690,7,8642,7,7150,7,7862,9379,301,8,5154,22320
576,6710824,7,10036,7,17461,7,12973,7,4570,11521,#N/A,8,4939,#N/A
577,11004785,10,16787,5,14550,5,6408,7,8580,212,#N/A,8,2797,22940
578,9283597,7,773,5,2431,8,10231,7,6755,31,4,3,5125,21400
579,7816012,5,17262,7,17563,7,6706,7,17563,1118,#N/A,16,3461,22457
580,9301630,5,1849,7,15795,7,15804,5,1801,,#N/A,8,615,22415
581,10573558,7,12792,22,2789,22,16973,7,12792,6757,#N/A,8,3514,22647
582,9295458,22,12280,5,12944,6,2710,5,7518,,#N/A,8,2539,22040
583,10568394,7,17317,23,13000,7,7587,7,13000,,#N/A,8,5154,22320
584,11512209,7,926,5,8610,7,2312,7,15918,17309,17309,8,3672,22645
585,9316228,5,15402,7,19,5,1023,5,989,1847,0,8,#N/A,#N/A
586,8850123,9,3767,7,8687,7,2512,18,12597,901,#N/A,8,2659,21600
587,11328628,5,5228,7,9201,7,745,7,5228,0,#N/A,8,4248,#N/A
588,9316853,7,1560,7,5934,7,7843,7,14230,329,#N/A,8,2467,#N/A
589,6741783,5,1849,6,626,7,13595,18,12280,7,#N/A,16,2339,#N/A
590,9612849,6,2706,5,8715,6,584,7,9489,0,#N/A,17,2091,22430
591,9316230,9,5234,7,14332,7,5345,5,6682,2194,21,8,2334,#N/A
592,6142535,5,15084,5,15150,5,15148,7,12210,4201,#N/A,8,3210,#N/A
593,81997,6,7114,7,9515,5,9470,5,9249,3522,#N/A,8,2362,21389
594,9306507,12,165,7,8355,5,7150,12,165,1896,#N/A,16,312,22330
595,9290330,6,7923,8,4694,22,15290,7,1539,99,11,16,2209,#N/A
596,6971572,7,3160,7,6974,6,7923,7,11224,3927,0,8,1570,22105
597,8319910,5,9427,7,14988,7,15138,5,8580,1098,0,8,3954,21240
598,11436810,8,3718,7,10487,5,13124,7,10491,0,#N/A,8,2928,22246
599,9964592,5,8706,7,4494,9,12154,5,1388,2544,#N/A,8,#N/A,21165
600,9660412,5,1826,7,10935,7,15482,5,14706,227,#N/A,8,277,21210
601,10205482,7,10253,6,1217,7,11146,6,1217,,#N/A,8,5015,22785
602,11571576,5,14139,9,12154,7,4494,5,8706,0,#N/A,8,#N/A,21165
603,11262057,7,10539,7,10535,7,13113,8,3718,,#N/A,8,2928,22230
604,10358915,7,10542,7,10487,5,13124,8,3718,0,#N/A,8,2928,22246
605,7345193,7,2134,7,7846,7,926,7,2312,4030,4038,8,3197,22645
606,9913025,7,839,7,8461,7,9563,7,8461,,#N/A,8,2756,21135
607,9316712,7,165,5,9486,7,9493,7,2347,401,0,8,3834,#N/A
608,9290853,8,10231,7,6708,7,7675,5,11617,500,2,8,1686,21410
609,6810781,23,208,22,12081,5,12658,5,1139,11958,#N/A,8,28,#N/A
610,6726359,7,4541,#N/A,1,#N/A,1,#N/A,1,1,#N/A,8,4088,#N/A
611,6508399,7,12280,18,12280,10,10257,7,12280,10381,#N/A,8,4775,#N/A
612,9321933,7,14569,6,15572,7,14571,7,14571,0,#N/A,8,4092,#N/A
613,6142717,6,4208,7,8687,9,3767,9,3767,951,#N/A,8,4248,21259
614,10500446,7,16469,7,8509,7,12240,7,12240,809,#N/A,8,507,22706
615,9537902,7,7878,7,13537,7,14424,7,6174,1,#N/A,8,389,22711
616,10124011,10,10278,10,16616,10,16616,7,12280,11420,#N/A,8,2583,#N/A
617,6694716,5,6180,7,6638,7,2939,5,5480,951,#N/A,16,1998,22890
618,6720076,5,1657,7,10783,7,12051,5,1659,1350,#N/A,16,4983,#N/A
619,9224135,7,15423,18,12280,18,12280,18,12280,,#N/A,8,3117,22206
620,9330854,6,5607,7,15815,7,7883,5,1735,5399,16,8,2874,22024
621,9439426,6,10109,5,4135,5,10840,18,12280,1601,#N/A,8,4056,#N/A
622,9461735,6,2563,7,305,7,15107,7,13527,1601,#N/A,8,803,21370
623,9299660,7,4637,5,208,5,181,7,16878,102,#N/A,8,3046,#N/A
624,9329160,6,6887,7,9988,5,529,7,9967,15425,#N/A,8,3006,22430
625,9622700,6,625,7,16353,7,16255,7,2787,10000,707,16,#N/A,22014
626,9306496,6,625,7,16255,7,16353,7,2884,10611,#N/A,16,#N/A,22014
627,65926,5,13446,23,15107,7,14850,5,2076,1315,0,8,2797,21370
628,10383800,7,9642,10,11390,7,6843,7,9191,2763,#N/A,8,3188,21327
629,6694276,7,5516,7,17317,5,13006,7,9451,2621,605,8,5143,22500
630,9288228,6,7923,5,10421,5,10068,22,17261,13327,202,16,2761,22106
631,6164196,#N/A,15301,7,3383,7,12515,7,15351,15,0,8,2590,22106
632,6164231,#N/A,7150,7,17332,7,13001,7,10178,1571,405,39,5158,22010
633,6694614,5,15402,7,19,7,18,5,10792,1747,#N/A,#N/A,#N/A,#N/A
634,95520,7,5686,7,4129,7,3158,7,3144,268,#N/A,8,3731,#N/A
635,6772552,7,16021,7,11907,5,15429,7,16519,138,2,8,4480,22800
636,9288903,6,5694,7,12280,7,13056,18,12280,16500,#N/A,8,#N/A,#N/A
637,6142646,7,933,5,934,5,12310,7,10925,7,#N/A,8,2972,#N/A
638,6142701,5,15982,5,5141,5,14761,7,12449,8133,602,8,5125,22010
639,9754523,7,3138,6,7923,7,6974,7,3143,0,#N/A,8,1570,22105
640,52359,5,15429,7,12447,7,15977,5,11907,758,#N/A,8,#N/A,22800
641,11443425,7,15724,5,6343,5,6332,7,16268,230,#N/A,8,2205,21386
642,8346168,5,11287,7,7957,7,7356,8,11630,1585,1,8,4490,21100
643,6707121,#N/A,12280,5,2443,7,5348,5,16278,2063,119,8,5125,22800
644,6164192,7,9308,7,10853,8,6647,7,10853,10,#N/A,8,#N/A,22223
645,123028,5,651,5,5018,5,2741,5,2366,2332,2,8,3048,#N/A
646,6142440,7,6708,8,7693,8,2076,8,3753,781,#N/A,8,1716,#N/A
647,6142631,#N/A,7862,5,15644,5,5997,5,13237,187,#N/A,8,620,#N/A
648,6142718,#N/A,16952,7,16952,6,782,7,204,125,0,7,1060,22444
649,6811636,5,9073,22,16360,7,6917,7,7152,6237,0,16,2479,22024
650,9316231,5,2431,7,13730,5,11528,5,165,1778,0,8,2334,#N/A
651,10606482,6,7923,7,10954,7,15245,5,5484,,#N/A,8,2995,22120
652,6142705,22,521,22,12280,7,17327,18,17327,102,#N/A,16,555,22465
653,9303549,7,12280,#N/A,16609,7,12280,7,9635,19428,#N/A,8,1486,22237
654,9836519,5,13133,5,12099,5,10386,7,11073,3797,#N/A,8,3747,22506
655,6707537,#N/A,16902,7,12280,5,12369,7,15463,1222,12,8,2221,#N/A
656,6142637,7,208,7,13,7,14,5,15429,1214,#N/A,8,#N/A,#N/A
657,6142736,5,16709,7,15210,7,14904,7,1021,2,#N/A,16,1833,22890
658,6142552,7,9273,7,17314,7,12921,7,9273,1165,12,8,5180,22010
659,124522,7,11031,7,997,7,761,7,15339,4,#N/A,8,3276,#N/A
660,10200182,9,16934,23,8392,10,4232,7,6485,1868,#N/A,16,1554,21185
661,9418748,5,16548,5,1789,22,1057,7,5629,10502,0,8,4577,#N/A
662,10313919,7,4361,5,11325,5,6343,7,913,143,#N/A,8,#N/A,#N/A
663,9277515,8,12417,5,11630,6,625,5,11630,8470,#N/A,6,5139,22000
664,6142472,7,4702,5,10078,5,6261,7,10623,218,#N/A,8,2772,22438
665,111776,7,15572,7,15759,7,6529,7,13398,691,#N/A,8,2772,#N/A
666,101993,7,6974,7,11617,6,12564,7,11617,0,#N/A,8,292,21478
